time,speed
680.338876507229,40.03745890284156
680.3888793645351,40.036897344387256
680.4388822218413,40.03637380478855
680.4888850791474,40.03589148608018
680.5388879364535,40.03545905311078
680.5888907937597,40.03505550670273
680.6388936510657,40.03465416899426
680.688896508372,40.03427378233705
680.7388993656781,40.03390752452563
680.7889022229842,40.03353180205994
680.8389050802903,40.03315736840621
680.8889079375964,40.03279860112772
680.9389107949025,40.03243499481008
680.9889136522088,40.03202770551332
681.0389165095148,40.03159684656555
681.088919366821,40.03114576614296
681.1389222241271,40.0306378192018
681.1889250814332,40.03010162377699
681.2389279387394,40.02952078190453
681.2889307960454,40.0288710915605
681.3389336533517,40.02815712928943
681.3889365106578,40.02735771157471
681.4389393679639,40.02650982408414
681.48894222527,40.02555345810304
681.5389450825761,40.02452236628333
681.5889479398822,40.02338069630424
681.6389507971885,40.022128777511114
681.6889536544945,40.02078347627172
681.7389565118007,40.019315105180056
681.7889593691068,40.017739317613895
681.838962226413,40.01601075452416
681.8889650837191,40.01417682032945
681.9389679410252,40.01218221566938
681.9889707983314,40.01002676865485
682.0389736556375,40.00775391670769
682.0889765129436,40.00529934800143
682.1389793702497,40.00269471168066
682.1889822275558,39.99993369122403
682.2389850848621,39.99700192063221
682.2889879421682,39.9938620531544
682.3389907994742,39.99056507473485
682.3889936567804,39.98708960394256
682.4389965140865,39.98343132945502
682.4889993713927,39.9795792621706
682.5390022286988,39.9755255586765
682.5890050860049,39.97124601850734
682.6390079433111,39.966792776690376
682.6890108006172,39.96213093193443
682.7390136579234,39.957270984324445
682.7890165152294,39.95219996077987
682.8390193725355,39.94690132217753
682.8890222298418,39.94139304395381
682.9390250871479,39.9356649841082
682.9890279444539,39.92971092875801
683.0390308017601,39.92354449903074
683.0890336590662,39.91715288576063
683.1390365163724,39.91053951392634
683.1890393736785,39.90370160783425
683.2390422309846,39.896640506879955
683.2890450882908,39.88935078936303
683.3390479455969,39.88184306034855
683.3890508029031,39.87411649495364
683.4390536602091,39.8661627330686
683.4890565175153,39.85799153317774
683.5390593748215,39.84958871969107
683.5890622321276,39.84097799236799
683.6390650894336,39.832165023070516
683.6890679467398,39.82310754326116
683.7390708040459,39.81382908485258
683.7890736613521,39.80436296218795
683.8390765186582,39.7946584972311
683.8890793759643,39.784767421984895
683.9390822332705,39.77467627289172
683.9890850905766,39.76439105843521
684.0390879478828,39.75389981725763
684.0890908051888,39.743203526495606
684.139093662495,39.73234836814657
684.1890965198012,39.721293055473964
684.2390993771073,39.71006752450549
684.2891022344133,39.698645785422045
684.3391050917195,39.68707858048224
684.3891079490256,39.67532960466791
684.4391108063319,39.66344670215976
684.4891136636379,39.651385586719485
684.539116520944,39.63919191805312
684.5891193782502,39.6268458991102
684.6391222355563,39.61436164333641
684.6891250928625,39.60174169685647
684.7391279501686,39.58900470111534
684.7891308074747,39.57616443399124
684.8391336647809,39.56320832664301
684.889136522087,39.55013170337916
684.939139379393,39.53695983464956
684.9891422366992,39.523693537775294
685.0391450940053,39.510359075383846
685.0891479513116,39.496918517193926
685.1391508086176,39.48342024886789
685.1891536659238,39.46983596409856
685.2391565232299,39.456205816378024
685.289159380536,39.44250910649541
685.3391622378422,39.42877206021256
685.3891650951483,39.41500745741962
685.4391679524545,39.40121728689686
685.4891708097606,39.38742283424916
685.5391736670667,39.373591790443214
685.5891765243728,39.35976393765276
685.6391793816789,39.3459405429788
685.6891822389852,39.33212411690905
685.7391850962913,39.31830714483582
685.7891879535973,39.30450782912284
685.8391908109035,39.29073157405381
685.8891936682096,39.276977361672834
685.9391965255157,39.26329469985043
685.9891993828219,39.249644332094896
686.039202240128,39.23606129358708
686.0892050974342,39.222553514643806
686.1392079547403,39.20909818955514
686.1892108120464,39.195717288660305
686.2392136693525,39.182421295506174
